Alec Burks,SG,UTA,24.0,198.12,97.068688,2015,2011,1,12
Alec Burks,SG,UTA,25.0,198.12,97.068688,2016,2011,1,12
Alec Burks,SG,UTA,26.0,198.12,97.068688,2017,2011,1,12
Alec Burks,SG,SAC,27.0,198.12,97.068688,2018,2011,1,12
Alec Burks,SG,PHI,28.0,198.12,97.068688,2019,2011,1,12
Alec Burks,SG,NYK,29.0,198.12,97.068688,2020,2011,1,12
Alec Peters,"",PHX,23.0,205.74,106.59411999999999,2017,2017,2,54
Aleksej Pokusevski,C,OKC,19.0,213.36,86.18248,2020,2020,1,17
Alen Smailagic,F,GSW,19.0,208.28,97.52228000000001,2019,2019,2,39
Alen Smailagic,F,GSW,20.0,208.28,97.52228000000001,2020,2019,2,39
Alex Abrines,SG,OKC,23.0,198.12,86.18248,2016,2013,2,32
Alex Abrines,SG,OKC,24.0,198.12,86.18248,2017,2013,2,32
Alex Abrines,SG,OKC,25.0,198.12,90.7184,2018,2013,2,32
Alex Caruso,G,LAL,24.0,195.58,84.368112,2017,Undrafted,Undrafted,Undrafted
Alex Caruso,G,LAL,25.0,195.58,84.368112,2018,Undrafted,Undrafted,Undrafted
Alex Caruso,G,LAL,26.0,195.58,84.368112,2019,Undrafted,Undrafted,Undrafted
Alex Caruso,G,LAL,27.0,193.04,84.368112,2020,Undrafted,Undrafted,Undrafted
Alex Kirk,C,CLE,23.0,213.36,111.13004,2014,Undrafted,Undrafted,Undrafted
Alex Len,C,PHX,21.0,215.9,115.66596000000001,2013,2013,1,5
Alex Len,C,PHX,22.0,215.9,115.66596000000001,2014,2013,1,5
Alex Len,C,PHX,23.0,215.9,117.93392,2015,2013,1,5
Alex Len,C,PHX,24.0,215.9,117.93392,2016,2013,1,5
Alex Len,C,PHX,25.0,215.9,113.398,2017,2013,1,5
Alex Len,C,ATL,26.0,215.9,113.398,2018,2013,1,5
Alex Len,C,SAC,27.0,213.36,113.398,2019,2013,1,5
Alex Len,C,WAS,28.0,213.36,113.398,2020,2013,1,5
Alex Poythress,PF,PHI,23.0,200.66,107.95489599999999,2016,Undrafted,Undrafted,Undrafted
Alex Poythress,PF,IND,24.0,205.74,106.59411999999999,2017,Undrafted,Undrafted,Undrafted
Alex Poythress,PF,ATL,25.0,205.74,106.59411999999999,2018,Undrafted,Undrafted,Undrafted
Alex Stepheson,PF,MEM,28.0,208.28,122.46983999999999,2015,Undrafted,Undrafted,Undrafted
Alexey Shved,SG,MIN,24.0,198.12,82.553744,2012,Undrafted,Undrafted,Undrafted
Alexey Shved,SG,MIN,25.0,198.12,84.821704,2013,Undrafted,Undrafted,Undrafted
Alexey Shved,SG,NYK,26.0,198.12,84.821704,2014,Undrafted,Undrafted,Undrafted
Alexis Ajinca,C,TOR,23.0,218.44,112.490816,2010,2008,1,20
Alexis Ajinca,C,NOP,26.0,218.44,112.490816,2013,2008,1,20
Alexis Ajinca,C,NOP,27.0,218.44,112.490816,2014,2008,1,20
Alexis Ajinca,C,NOP,28.0,218.44,112.490816,2015,2008,1,20
Alexis Ajinca,C,NOP,29.0,218.44,112.490816,2016,2008,1,20
Alfonzo McKinnie,F,TOR,25.0,203.2,97.52228000000001,2017,Undrafted,Undrafted,Undrafted
Alfonzo McKinnie,F,GSW,26.0,203.2,97.52228000000001,2018,Undrafted,Undrafted,Undrafted
Alfonzo McKinnie,F,CLE,27.0,200.66,97.52228000000001,2019,Undrafted,Undrafted,Undrafted
Alfonzo McKinnie,F,LAL,28.0,200.66,97.52228000000001,2020,Undrafted,Undrafted,Undrafted
Alize Johnson,F,IND,23.0,205.74,96.16150400000001,2018,2018,2,50
Alize Johnson,F,IND,24.0,200.66,96.16150400000001,2019,2018,2,50
Alize Johnson,F,BKN,25.0,200.66,96.16150400000001,2020,2018,2,50
Allen Crabbe,SG,POR,22.0,198.12,95.25432,2013,2013,2,31
Allen Crabbe,SG,POR,23.0,198.12,95.25432,2014,2013,2,31
Allen Crabbe,SG,POR,24.0,198.12,95.25432,2015,2013,2,31
Allen Crabbe,SG,POR,25.0,198.12,97.52228000000001,2016,2013,2,31
Allen Crabbe,SG,BKN,26.0,198.12,97.52228000000001,2017,2013,2,31
Allen Crabbe,SG,BKN,27.0,198.12,96.16150400000001,2018,2013,2,31
Allen Crabbe,SG,MIN,28.0,195.58,96.16150400000001,2019,2013,2,31
Allonzo Trier,G,NYK,23.0,195.58,90.7184,2018,Undrafted,Undrafted,Undrafted
Allonzo Trier,G,NYK,24.0,193.04,90.7184,2019,2018,Undrafted,Undrafted
Alonzo Gee,SG,CLE,24.0,198.12,99.79024,2010,Undrafted,Undrafted,Undrafted
Alonzo Gee,SG,CLE,25.0,198.12,99.336648,2011,Undrafted,Undrafted,Undrafted
Alonzo Gee,SG,CLE,26.0,198.12,99.336648,2012,Undrafted,Undrafted,Undrafted
Alonzo Gee,SG,CLE,27.0,198.12,102.0582,2013,Undrafted,Undrafted,Undrafted
Alonzo Gee,SG,POR,28.0,198.12,102.0582,2014,Undrafted,Undrafted,Undrafted
Alonzo Gee,SG,NOP,29.0,198.12,102.0582,2015,Undrafted,Undrafted,Undrafted
Alonzo Gee,SG,DEN,30.0,198.12,102.0582,2016,Undrafted,Undrafted,Undrafted
Amar'e Stoudemire,PF,NYK,28.0,208.28,108.86208,2010,2002,1,9
Amar'e Stoudemire,PF,NYK,29.0,210.82,117.93392,2011,2002,1,9
Amar'e Stoudemire,PF,NYK,30.0,210.82,111.13004,2012,2002,1,9
Amar'e Stoudemire,PF,NYK,31.0,210.82,111.13004,2013,2002,1,9
Amar'e Stoudemire,PF,DAL,32.0,208.28,111.13004,2014,2002,1,9
Amar'e Stoudemire,PF,MIA,33.0,208.28,111.13004,2015,2002,1,9
Amida Brimah,C,IND,27.0,208.28,104.32616,2020,Undrafted,Undrafted,Undrafted
Amile Jefferson,F,ORL,26.0,205.74,100.697424,2018,Undrafted,Undrafted,Undrafted
Amile Jefferson,F,ORL,27.0,205.74,100.697424,2019,2017,Undrafted,Undrafted
Amir Coffey,G-F,LAC,23.0,200.66,95.25432,2019,Undrafted,Undrafted,Undrafted
Amir Coffey,G-F,LAC,24.0,200.66,95.25432,2020,Undrafted,Undrafted,Undrafted
Amir Johnson,PF,TOR,24.0,205.74,95.25432,2010,2005,2,56
Amir Johnson,PF,TOR,25.0,205.74,95.25432,2011,2005,2,56
Amir Johnson,PF,TOR,26.0,205.74,95.25432,2012,2005,2,56
Amir Johnson,PF,TOR,27.0,205.74,95.25432,2013,2005,2,56
Amir Johnson,PF,TOR,28.0,205.74,108.86208,2014,2005,2,56
Amir Johnson,PF,BOS,29.0,205.74,108.86208,2015,2005,2,56
Amir Johnson,PF,BOS,30.0,205.74,108.86208,2016,2005,2,56
Amir Johnson,PF,PHI,31.0,205.74,108.86208,2017,2005,2,56
Amir Johnson,PF,PHI,32.0,205.74,108.86208,2018,2005,2,56
Anderson Varejao,PF,CLE,28.0,210.82,117.93392,2010,2004,2,30
Anderson Varejao,PF,CLE,29.0,210.82,117.93392,2011,2004,2,30
Anderson Varejao,PF,CLE,30.0,210.82,117.93392,2012,2004,2,30
Anderson Varejao,PF,CLE,31.0,210.82,121.10906399999999,2013,2004,2,30
Anderson Varejao,PF,CLE,32.0,210.82,121.10906399999999,2014,2004,2,30
Anderson Varejao,PF,GSW,33.0,210.82,123.830616,2015,2004,2,30
Anderson Varejao,PF,GSW,34.0,210.82,123.830616,2016,2004,2,30
Anderson Varejao,PF,CLE,38.0,210.82,117.93392,2020,2004,2,30
Andray Blatche,PF,WAS,24.0,210.82,117.93392,2010,2005,2,49
Andray Blatche,PF,WAS,25.0,210.82,117.93392,2011,2005,2,49
Andray Blatche,PF,BKN,26.0,210.82,117.93392,2012,2005,2,49
Andray Blatche,PF,BKN,27.0,210.82,117.93392,2013,2005,2,49
Andre Dawkins,SG,MIA,23.0,195.58,99.336648,2014,Undrafted,Undrafted,Undrafted
Andre Drummond,C,DET,19.0,208.28,122.46983999999999,2012,2012,1,9
Andre Drummond,C,DET,20.0,208.28,122.46983999999999,2013,2012,1,9
Andre Drummond,C,DET,21.0,210.82,126.552168,2014,2012,1,9
Andre Drummond,C,DET,22.0,210.82,126.552168,2015,2012,1,9
Andre Drummond,C,DET,23.0,210.82,126.552168,2016,2012,1,9
Andre Drummond,C,DET,24.0,210.82,126.552168,2017,2012,1,9
Andre Drummond,C,DET,25.0,210.82,126.552168,2018,2012,1,9
Andre Drummond,C,CLE,26.0,208.28,126.552168,2019,2012,1,9
Andre Drummond,C,LAL,27.0,208.28,126.552168,2020,2012,1,9
Andre Emmett,SF,NJN,29.0,195.58,104.32616,2011,2004,2,35
Andre Iguodala,SF,PHI,27.0,198.12,93.89354399999999,2010,2004,1,9
Andre Iguodala,SF,PHI,28.0,198.12,93.89354399999999,2011,2004,1,9
Andre Iguodala,SF,DEN,29.0,198.12,93.89354399999999,2012,2004,1,9
Andre Iguodala,SF,GSW,30.0,198.12,93.89354399999999,2013,2004,1,9
Andre Iguodala,SF,GSW,31.0,198.12,97.52228000000001,2014,2004,1,9
Andre Iguodala,SF,GSW,32.0,198.12,97.52228000000001,2015,2004,1,9
Andre Iguodala,SF,GSW,33.0,198.12,97.52228000000001,2016,2004,1,9
Andre Iguodala,SF,GSW,34.0,198.12,97.52228000000001,2017,2004,1,9
Andre Iguodala,SF,GSW,35.0,198.12,97.52228000000001,2018,2004,1,9
Andre Iguodala,SF,MIA,36.0,198.12,97.52228000000001,2019,2004,1,9
Andre Iguodala,SF,MIA,37.0,198.12,97.52228000000001,2020,2004,1,9
Andre Ingram,G,LAL,32.0,190.5,86.18248,2017,Undrafted,Undrafted,Undrafted
Andre Ingram,G,LAL,33.0,190.5,86.18248,2018,Undrafted,Undrafted,Undrafted
Andre Miller,PG,POR,35.0,187.96,90.7184,2010,1999,1,8
Andre Miller,PG,DEN,36.0,187.96,90.7184,2011,1999,1,8
Andre Miller,PG,DEN,37.0,187.96,90.7184,2012,1999,1,8
Andre Miller,PG,WAS,38.0,187.96,90.7184,2013,1999,1,8
Andre Miller,PG,SAC,39.0,187.96,90.7184,2014,1999,1,8
Andre Miller,PG,SAS,40.0,190.5,90.7184,2015,1999,1,8
Andre Roberson,SG,OKC,22.0,200.66,95.25432,2013,2013,1,26
Andre Roberson,SG,OKC,23.0,200.66,95.25432,2014,2013,1,26
Andre Roberson,SG,OKC,24.0,200.66,95.25432,2015,2013,1,26
Andre Roberson,SG,OKC,25.0,200.66,95.25432,2016,2013,1,26
Andre Roberson,SG,OKC,26.0,200.66,95.25432,2017,2013,1,26
Andre Roberson,SG,OKC,28.0,200.66,95.25432,2019,2013,1,26
Andre Roberson,SG,BKN,29.0,200.66,95.25432,2020,2013,1,26
Andrea Bargnani,PF,TOR,25.0,213.36,113.398,2010,2006,1,1
Andrea Bargnani,PF,TOR,26.0,213.36,116.119552,2011,2006,1,1
Andrea Bargnani,PF,TOR,27.0,213.36,116.119552,2012,2006,1,1
Andrea Bargnani,PF,NYK,28.0,213.36,113.398,2013,2006,1,1
Andrea Bargnani,PF,NYK,29.0,213.36,111.13004,2014,2006,1,1
Andrea Bargnani,PF,BKN,30.0,213.36,111.13004,2015,2006,1,1
Andrei Kirilenko,SF,UTA,30.0,205.74,106.59411999999999,2010,1999,1,24
Andrei Kirilenko,SF,MIN,32.0,205.74,106.59411999999999,2012,1999,1,24
Andrei Kirilenko,SF,BKN,33.0,205.74,106.59411999999999,2013,1999,1,24
Andrei Kirilenko,SF,BKN,34.0,205.74,106.59411999999999,2014,1999,1,24
Andres Nocioni,SF,PHI,31.0,200.66,102.0582,2010,Undrafted,Undrafted,Undrafted
Andres Nocioni,SF,PHI,32.0,200.66,102.0582,2011,Undrafted,Undrafted,Undrafted
Andrew Bogut,C,MIL,26.0,213.36,117.93392,2010,2005,1,1
Andrew Bogut,C,MIL,27.0,213.36,117.93392,2011,2005,1,1
Andrew Bogut,C,GSW,28.0,213.36,117.93392,2012,2005,1,1
Andrew Bogut,C,GSW,29.0,213.36,117.93392,2013,2005,1,1
Andrew Bogut,C,GSW,30.0,213.36,117.93392,2014,2005,1,1
Andrew Bogut,C,GSW,31.0,213.36,117.93392,2015,2005,1,1
Andrew Bogut,C,CLE,32.0,213.36,117.93392,2016,2005,1,1
Andrew Bogut,C,LAL,33.0,213.36,117.93392,2017,2005,1,1
Andrew Bogut,C,GSW,34.0,213.36,117.93392,2018,2005,1,1
Andrew Bynum,C,LAL,23.0,213.36,129.27372,2010,2005,1,10
Andrew Bynum,C,LAL,24.0,213.36,129.27372,2011,2005,1,10
Andrew Bynum,C,IND,26.0,213.36,129.27372,2013,2005,1,10
Andrew Goudelock,SG,LAL,23.0,190.5,90.7184,2011,2011,2,46
Andrew Goudelock,SG,LAL,24.0,190.5,90.7184,2012,2011,2,46
Andrew Goudelock,SG,HOU,27.0,190.5,90.7184,2015,2011,2,46
Andrew Harrison,PG,MEM,22.0,198.12,96.615096,2016,2015,2,44
Andrew Harrison,PG,MEM,23.0,198.12,96.615096,2017,2015,2,44
Andrew Harrison,PG,NOP,24.0,198.12,96.615096,2018,2015,2,44
Andrew Nicholson,PF,ORL,23.0,205.74,113.398,2012,2012,1,19
Andrew Nicholson,PF,ORL,24.0,205.74,113.398,2013,2012,1,19
Andrew Nicholson,PF,ORL,25.0,205.74,113.398,2014,2012,1,19
Andrew Nicholson,PF,ORL,26.0,205.74,113.398,2015,2012,1,19
Andrew Nicholson,PF,BKN,27.0,205.74,113.398,2016,2012,1,19
Andrew White III,"",ATL,25.0,200.66,95.25432,2017,Undrafted,Undrafted,Undrafted
Andrew Wiggins,SF,MIN,20.0,203.2,90.264808,2014,2014,1,1
Andrew Wiggins,SF,MIN,21.0,203.2,90.264808,2015,2014,1,1
Andrew Wiggins,SF,MIN,22.0,203.2,90.264808,2016,2014,1,1
Andrew Wiggins,SF,MIN,23.0,203.2,91.625584,2017,2014,1,1
Andrew Wiggins,SF,MIN,24.0,203.2,87.996848,2018,2014,1,1
Andrew Wiggins,SF,GSW,25.0,200.66,89.357624,2019,2014,1,1
Andrew Wiggins,SF,GSW,26.0,200.66,89.357624,2020,2014,1,1
Andris Biedrins,C,GSW,25.0,213.36,108.86208,2010,2004,1,11
Andris Biedrins,C,GSW,26.0,213.36,109.769264,2011,2004,1,11
Andris Biedrins,C,GSW,27.0,213.36,109.769264,2012,2004,1,11
Andris Biedrins,C,UTA,28.0,213.36,113.398,2013,2004,1,11
Andy Rautins,SG,NYK,24.0,193.04,86.18248,2010,2010,2,38
Anfernee Simons,G,POR,20.0,193.04,83.91452,2018,2018,1,24
Anfernee Simons,G,POR,21.0,190.5,82.10015200000001,2019,2018,1,24
Anfernee Simons,G,POR,22.0,190.5,82.10015200000001,2020,2018,1,24
Angel Delgado,C,LAC,24.0,208.28,111.13004,2018,Undrafted,Undrafted,Undrafted
Antawn Jamison,PF,CLE,35.0,205.74,106.59411999999999,2010,1998,1,4
Antawn Jamison,PF,CLE,36.0,205.74,106.59411999999999,2011,1998,1,4
Antawn Jamison,PF,LAL,37.0,205.74,106.59411999999999,2012,1998,1,4
Antawn Jamison,PF,LAC,38.0,205.74,106.59411999999999,2013,1998,1,4
Ante Zizic,C,CLE,21.0,210.82,113.398,2017,2016,1,23
Ante Zizic,C,CLE,22.0,210.82,115.212368,2018,2016,1,23
Ante Zizic,C,CLE,23.0,208.28,120.655472,2019,2016,1,23
Anthony Bennett,PF,CLE,21.0,203.2,117.480328,2013,2013,1,1
Anthony Bennett,PF,MIN,22.0,203.2,111.13004,2014,2013,1,1
Anthony Bennett,PF,TOR,23.0,203.2,111.13004,2015,2013,1,1
Anthony Bennett,PF,BKN,24.0,203.2,106.59411999999999,2016,2013,1,1
Anthony Brown,SF,LAL,23.0,200.66,95.25432,2015,2015,2,34
Anthony Brown,SF,ORL,24.0,200.66,95.707912,2016,2015,2,34
Anthony Brown,SF,MIN,25.0,200.66,101.604608,2017,2015,2,34
Anthony Carter,PG,NYK,36.0,187.96,88.45044,2010,Undrafted,Undrafted,Undrafted
Anthony Carter,PG,TOR,37.0,185.42,86.18248,2011,Undrafted,Undrafted,Undrafted
Anthony Davis,PF,NOH,20.0,208.28,99.79024,2012,2012,1,1
Anthony Davis,PF,NOP,21.0,208.28,99.79024,2013,2012,1,1
Anthony Davis,PF,NOP,22.0,208.28,99.79024,2014,2012,1,1
Anthony Davis,PF,NOP,23.0,208.28,114.758776,2015,2012,1,1
Anthony Davis,PF,NOP,24.0,210.82,114.758776,2016,2012,1,1
Anthony Davis,PF,NOP,25.0,208.28,114.758776,2017,2012,1,1
Anthony Davis,PF,NOP,26.0,208.28,114.758776,2018,2012,1,1
Anthony Davis,PF,LAL,27.0,208.28,114.758776,2019,2012,1,1
Anthony Davis,PF,LAL,28.0,208.28,114.758776,2020,2012,1,1
Anthony Edwards,G,MIN,19.0,193.04,102.0582,2020,2020,1,1
Anthony Gill,F,WAS,28.0,200.66,104.32616,2020,Undrafted,Undrafted,Undrafted
Anthony Lamb,F,HOU,23.0,198.12,102.965384,2020,Undrafted,Undrafted,Undrafted
Anthony Morrow,SG,NJN,25.0,195.58,95.25432,2010,Undrafted,Undrafted,Undrafted
Anthony Morrow,SG,NJN,26.0,195.58,95.25432,2011,Undrafted,Undrafted,Undrafted
Anthony Morrow,SG,DAL,27.0,195.58,95.25432,2012,Undrafted,Undrafted,Undrafted
Anthony Morrow,SG,NOP,28.0,195.58,95.25432,2013,Undrafted,Undrafted,Undrafted
Anthony Morrow,SG,OKC,29.0,195.58,95.25432,2014,Undrafted,Undrafted,Undrafted
Anthony Morrow,SG,OKC,30.0,195.58,95.25432,2015,Undrafted,Undrafted,Undrafted
Anthony Morrow,SG,CHI,31.0,195.58,95.25432,2016,Undrafted,Undrafted,Undrafted
Anthony Parker,SG,CLE,36.0,198.12,95.25432,2010,1997,1,21
Anthony Parker,SG,CLE,37.0,198.12,95.25432,2011,1997,1,21
Anthony Randolph,C,MIN,21.0,210.82,102.0582,2010,2008,1,14
Anthony Randolph,C,MIN,22.0,210.82,102.0582,2011,2008,1,14
Anthony Randolph,C,DEN,23.0,210.82,102.0582,2012,2008,1,14
Anthony Randolph,C,DEN,24.0,210.82,102.0582,2013,2008,1,14
Anthony Tolliver,PF,MIN,26.0,205.74,110.22285600000001,2010,Undrafted,Undrafted,Undrafted
Anthony Tolliver,PF,MIN,27.0,203.2,108.86208,2011,Undrafted,Undrafted,Undrafted
Anthony Tolliver,PF,ATL,28.0,203.2,108.86208,2012,Undrafted,Undrafted,Undrafted
Anthony Tolliver,PF,CHA,29.0,203.2,108.86208,2013,Undrafted,Undrafted,Undrafted
Anthony Tolliver,PF,DET,30.0,203.2,108.86208,2014,Undrafted,Undrafted,Undrafted
Anthony Tolliver,PF,DET,31.0,203.2,108.86208,2015,Undrafted,Undrafted,Undrafted
Anthony Tolliver,PF,SAC,32.0,203.2,108.86208,2016,Undrafted,Undrafted,Undrafted
Anthony Tolliver,PF,DET,33.0,203.2,108.86208,2017,Undrafted,Undrafted,Undrafted
Anthony Tolliver,PF,MIN,34.0,203.2,113.398,2018,Undrafted,Undrafted,Undrafted
Anthony Tolliver,PF,MEM,35.0,203.2,108.86208,2019,Undrafted,Undrafted,Undrafted
Anthony Tolliver,PF,PHI,36.0,203.2,108.86208,2020,Undrafted,Undrafted,Undrafted
Antoine Wright,SF,SAC,27.0,200.66,97.52228000000001,2010,2005,1,15
Antonio Blakeney,G,CHI,21.0,193.04,89.357624,2017,Undrafted,Undrafted,Undrafted
Antonio Blakeney,G,CHI,22.0,193.04,87.089664,2018,Undrafted,Undrafted,Undrafted
Antonio Daniels,PG,PHI,36.0,193.04,92.98635999999999,2010,1997,1,4
Antonio McDyess,PF,SAS,36.0,205.74,111.13004,2010,1995,1,2
Antonius Cleveland,G,ATL,24.0,198.12,88.45044,2017,Undrafted,Undrafted,Undrafted
Antonius Cleveland,G,DAL,26.0,195.58,88.45044,2019,Undrafted,Undrafted,Undrafted
Anzejs Pasecniks,C,WAS,24.0,218.44,103.872568,2019,2017,1,25
Anzejs Pasecniks,C,WAS,25.0,215.9,103.872568,2020,2017,1,25
Archie Goodwin,SG,PHX,19.0,195.58,89.811216,2013,2013,1,29
